,0,1
0,0.0,2468.3160000000003
1,1.0,2439.8849999999998
2,2.0,2404.258
3,3.0,2382.917
4,4.0,2405.118
5,5.0,2436.667
6,6.0,2511.634
7,7.0,2405.141
8,8.0,2395.493
9,9.0,2378.666
10,10.0,2400.415
11,11.0,2387.199
12,12.0,2342.331
13,13.0,2389.6730000000002
14,14.0,2433.325
15,15.0,2415.5389999999998
16,16.0,2347.584
17,17.0,2410.6369999999997
18,18.0,2334.493
19,19.0,2401.0099999999998
20,20.0,2343.443
21,21.0,2396.717
22,22.0,2333.906
23,23.0,2386.0480000000002
24,24.0,2464.214
25,25.0,2367.484
26,26.0,2422.523
27,27.0,2413.6150000000002
28,28.0,2391.3269999999998
29,29.0,2361.168
30,30.0,2391.908
31,31.0,2430.716
32,32.0,2426.634
33,33.0,2384.7580000000003
34,34.0,2363.375
35,35.0,2442.4610000000002
36,36.0,2339.0879999999997
37,37.0,2429.055
38,38.0,2392.068
39,39.0,2372.147
40,40.0,2328.637
41,41.0,2381.1270000000004
42,42.0,2377.02
43,43.0,2366.8179999999998
44,44.0,2346.958
45,45.0,2393.453
46,46.0,2449.6929999999998
47,47.0,2415.7419999999997
48,48.0,2379.095
49,49.0,2382.091
50,50.0,2375.443
51,51.0,2394.927
52,52.0,2351.73
53,53.0,2384.468
54,54.0,2379.406
55,55.0,2361.182
56,56.0,2374.8450000000003
57,57.0,2401.503
58,58.0,2367.8759999999997
59,59.0,2404.882
60,60.0,2399.558
61,61.0,2400.864
62,62.0,2402.8540000000003
63,63.0,2429.745
64,64.0,2402.871
65,65.0,2390.428
66,66.0,2404.9990000000003
67,67.0,2381.478
68,68.0,2388.656
69,69.0,2373.577
70,70.0,2340.518
71,71.0,2346.485
72,72.0,2386.77
73,73.0,2368.7079999999996
74,74.0,2349.862
75,75.0,2387.0429999999997
76,76.0,2366.399
77,77.0,2413.0750000000003
78,78.0,2447.058
79,79.0,2368.855
80,80.0,2446.163
81,81.0,2313.179
82,82.0,2405.4359999999997
83,83.0,2346.085
84,84.0,2429.119
85,85.0,2329.424
86,86.0,2435.6620000000003
87,87.0,2403.014
88,88.0,2390.375
89,89.0,2409.2980000000002
90,90.0,2368.5679999999998
91,91.0,2354.489
92,92.0,2332.751
93,93.0,2349.097
94,94.0,2386.617
95,95.0,2420.625
96,96.0,2406.75
97,97.0,2358.937
98,98.0,2385.493
99,99.0,2350.937
100,100.0,2394.9519999999998
101,101.0,2370.833
102,102.0,2332.707
103,103.0,2400.74
104,104.0,2468.0119999999997
105,105.0,2370.061
106,106.0,2417.011
107,107.0,2361.922
108,108.0,2349.652
109,109.0,2369.3590000000004
110,110.0,2352.732
111,111.0,2443.399
112,112.0,2368.352
113,113.0,2330.429
114,114.0,2366.609
115,115.0,2347.353
116,116.0,2428.759
117,117.0,2405.259
118,118.0,2362.757
119,119.0,2414.8619999999996
120,120.0,2449.2
121,121.0,2391.4849999999997
122,122.0,2372.461
123,123.0,2386.819
124,124.0,2410.4339999999997
125,125.0,2423.71
126,126.0,2378.7889999999998
127,127.0,2391.5899999999997
128,128.0,2414.923
129,129.0,2423.6749999999997
130,130.0,2410.235
131,131.0,2431.025
132,132.0,2403.74
133,133.0,2407.99
134,134.0,2383.853
135,135.0,2478.5789999999997
136,136.0,2404.827
137,137.0,2390.5029999999997
138,138.0,2350.074
139,139.0,2362.612
140,140.0,2387.89
141,141.0,2385.5719999999997
142,142.0,2338.104
143,143.0,2380.979
144,144.0,2464.477
145,145.0,2405.882
146,146.0,2403.4179999999997
147,147.0,2342.053
148,148.0,2553.1389999999997
149,149.0,2917.346
150,150.0,2563.932
151,151.0,2508.907
152,152.0,2470.907
153,153.0,2457.169
154,154.0,2410.167
155,155.0,2496.686
156,156.0,2474.939
157,157.0,2456.957
158,158.0,2387.794
159,159.0,2444.644
160,160.0,2410.311
161,161.0,2412.391
162,162.0,2404.8940000000002
163,163.0,2411.171
164,164.0,2405.402
165,165.0,2445.1139999999996
166,166.0,2395.464
167,167.0,2460.234
168,168.0,2440.714
169,169.0,2407.137
170,170.0,2550.359
171,171.0,2371.351
172,172.0,2414.654
173,173.0,2363.6119999999996
174,174.0,2391.2290000000003
175,175.0,2454.366
176,176.0,2415.251
177,177.0,2436.749
178,178.0,2388.3489999999997
179,179.0,2408.8729999999996
180,180.0,2401.52
181,181.0,2448.067
182,182.0,2429.5879999999997
183,183.0,2429.561
184,184.0,2403.1600000000003
185,185.0,2391.2909999999997
186,186.0,2374.72
187,187.0,2422.934
188,188.0,2398.715
189,189.0,2438.83
190,190.0,2438.082
191,191.0,2490.8179999999998
192,192.0,2453.68
193,193.0,2414.1659999999997
194,194.0,2429.085
195,195.0,2424.785
196,196.0,2436.7019999999998
197,197.0,2472.672
198,198.0,2447.768
199,199.0,2439.18
200,200.0,2416.705
201,201.0,2407.2599999999998
202,202.0,2392.341
203,203.0,2414.71
204,204.0,2423.8140000000003
205,205.0,2393.263
206,206.0,2397.86
207,207.0,2406.3469999999998
208,208.0,2397.2250000000004
209,209.0,2430.329
210,210.0,2426.6519999999996
211,211.0,2418.165
212,212.0,2433.166
213,213.0,2407.251
214,214.0,2430.044
215,215.0,2382.239
216,216.0,2387.825
217,217.0,2420.964
218,218.0,2370.359
219,219.0,2413.5499999999997
220,220.0,2400.051
221,221.0,2442.6
222,222.0,2380.119
223,223.0,2378.94
224,224.0,2399.512
225,225.0,2370.3650000000002
226,226.0,2426.083
227,227.0,2368.777
228,228.0,2433.882
229,229.0,2369.125
230,230.0,2353.761
231,231.0,2405.007
232,232.0,2382.114
233,233.0,2344.161
234,234.0,2369.8540000000003
235,235.0,2417.1079999999997
236,236.0,2383.639
237,237.0,2361.6890000000003
238,238.0,2343.823
239,239.0,2398.717
240,240.0,2412.6850000000004
241,241.0,2344.6769999999997
242,242.0,2369.241
243,243.0,2427.672
244,244.0,2321.8920000000003
245,245.0,2402.521
246,246.0,2518.6009999999997
247,247.0,2412.6530000000002
248,248.0,2410.788
249,249.0,2382.332
250,250.0,2372.846
251,251.0,2383.065
252,252.0,2384.627
253,253.0,2344.6150000000002
254,254.0,2417.71
255,255.0,2367.185
256,256.0,2514.189
257,257.0,2352.03
258,258.0,2514.676
259,259.0,2387.162
260,260.0,2505.0240000000003
261,261.0,2409.812
262,262.0,2396.452
263,263.0,2377.43
264,264.0,2384.081
265,265.0,2458.846
266,266.0,2392.6240000000003
267,267.0,2474.59
268,268.0,2379.921
269,269.0,2416.7000000000003
270,270.0,2496.4339999999997
271,271.0,2436.682
272,272.0,2438.618
273,273.0,2487.9519999999998
274,274.0,2458.246
275,275.0,2445.131
276,276.0,2427.954
277,277.0,2483.8689999999997
278,278.0,2425.471
279,279.0,2443.1470000000004
280,280.0,2408.983
281,281.0,2421.115
282,282.0,2463.6800000000003
283,283.0,2404.076
284,284.0,2461.6639999999998
285,285.0,2393.1079999999997
286,286.0,2409.582
287,287.0,2404.6929999999998
288,288.0,2397.281
289,289.0,2419.636
290,290.0,2425.212
291,291.0,2425.6639999999998
292,292.0,2416.051
293,293.0,2401.156
294,294.0,2438.967
295,295.0,2541.09
296,296.0,2425.241
297,297.0,2382.327
298,298.0,2425.812
299,299.0,2400.705
300,300.0,2414.101
301,301.0,2407.825
302,302.0,2407.656
303,303.0,2407.302
304,304.0,2343.9519999999998
305,305.0,2346.0200000000004
306,306.0,2463.6459999999997
307,307.0,2365.421
308,308.0,2368.482
309,309.0,2400.5
310,310.0,2350.177
311,311.0,2349.809
312,312.0,2414.43
313,313.0,2453.26
314,314.0,2402.9210000000003
315,315.0,2439.626
316,316.0,2377.51
317,317.0,2370.53
318,318.0,2444.352
319,319.0,2372.8570000000004
320,320.0,2380.9230000000002
321,321.0,2409.652
322,322.0,2435.452
323,323.0,2422.8109999999997
324,324.0,2437.1139999999996
325,325.0,2398.632
326,326.0,2447.552
327,327.0,2423.779
328,328.0,2319.301
329,329.0,2360.392
330,330.0,2408.87
331,331.0,2426.196
332,332.0,2389.2540000000004
333,333.0,2393.7580000000003
334,334.0,2401.4410000000003
335,335.0,2425.9249999999997
336,336.0,2360.957
337,337.0,2386.004
338,338.0,2378.25
339,339.0,2364.3
340,340.0,2530.956
341,341.0,2390.015
342,342.0,2392.478
343,343.0,2379.691
344,344.0,2430.858
345,345.0,2422.116
346,346.0,2418.8540000000003
347,347.0,2495.665
348,348.0,2410.8779999999997
349,349.0,2388.0530000000003
350,350.0,2385.424
351,351.0,2461.6
352,352.0,2431.605
353,353.0,2414.965
354,354.0,2361.743
355,355.0,2401.4289999999996
356,356.0,2360.621
357,357.0,2462.2039999999997
358,358.0,2427.955
359,359.0,2366.9449999999997
360,360.0,2370.505
361,361.0,2367.6
362,362.0,2444.719
363,363.0,2449.057
364,364.0,2430.344
365,365.0,2412.895
366,366.0,2410.218
367,367.0,2433.258
368,368.0,2457.595
369,369.0,2360.232
370,370.0,2402.648
371,371.0,2407.6499999999996
372,372.0,2395.091
373,373.0,2443.0480000000002
374,374.0,2493.535
375,375.0,2461.7580000000003
376,376.0,2374.8779999999997
377,377.0,2394.679
378,378.0,2448.214
379,379.0,2421.471
380,380.0,2487.572
381,381.0,2483.958
382,382.0,2541.6470000000004
383,383.0,2642.74
384,384.0,2682.967
385,385.0,2918.1560000000004
386,386.0,2499.821
387,387.0,2486.9750000000004
388,388.0,2401.358
389,389.0,2508.015
390,390.0,2419.526
391,391.0,2401.8579999999997
392,392.0,2388.938
393,393.0,2457.6690000000003
394,394.0,2374.6200000000003
395,395.0,2478.842
396,396.0,2356.1
397,397.0,2403.139
398,398.0,2384.317
399,399.0,2365.199
400,400.0,2381.518
401,401.0,2358.932
402,402.0,2898.172
403,403.0,2386.308
404,404.0,2413.643
405,405.0,2417.207
406,406.0,2444.67
407,407.0,2393.519
408,408.0,2414.16
409,409.0,2426.45
410,410.0,2432.152
411,411.0,2400.0099999999998
412,412.0,2413.299
413,413.0,2374.942
414,414.0,2441.216
415,415.0,2479.495
416,416.0,2387.3790000000004
417,417.0,2441.6380000000004
418,418.0,2421.891
419,419.0,2421.0769999999998
420,420.0,2418.639
421,421.0,2386.318
422,422.0,2427.025
423,423.0,2344.973
424,424.0,2440.719
425,425.0,2413.4030000000002
426,426.0,2378.652
427,427.0,2394.0800000000004
428,428.0,2395.7380000000003
429,429.0,2411.369
430,430.0,2371.555
431,431.0,2328.6760000000004
432,432.0,2341.299
433,433.0,2436.958
434,434.0,2375.514
435,435.0,2413.9
436,436.0,2319.986
437,437.0,2404.673
438,438.0,2355.649
439,439.0,2385.093
440,440.0,2342.045
441,441.0,2427.156
442,442.0,2383.292
443,443.0,2361.771
444,444.0,2384.019
445,445.0,2429.914
446,446.0,2370.324
447,447.0,2344.738
448,448.0,2383.475
449,449.0,2388.814
450,450.0,2386.6749999999997
451,451.0,2446.686
452,452.0,2351.1839999999997
453,453.0,2331.527
454,454.0,2344.89
455,455.0,2340.578
456,456.0,2421.645
457,457.0,2361.5910000000003
458,458.0,2418.846
459,459.0,2353.033
460,460.0,2419.79
461,461.0,2399.101
462,462.0,2368.494
463,463.0,2431.584
464,464.0,2396.2270000000003
465,465.0,2449.1
466,466.0,2433.295
467,467.0,2452.3320000000003
468,468.0,2375.277
469,469.0,2459.165
470,470.0,2429.2
471,471.0,2416.623
472,472.0,2378.6510000000003
473,473.0,2518.239
474,474.0,2447.678
475,475.0,2502.0660000000003
476,476.0,2438.94
477,477.0,2410.9069999999997
478,478.0,2400.217
479,479.0,2396.506
480,480.0,2406.033
481,481.0,2382.016
482,482.0,2394.632
483,483.0,2391.592
484,484.0,2384.57
485,485.0,2393.506
486,486.0,2385.372
487,487.0,2502.494
488,488.0,2546.153
489,489.0,2459.34
490,490.0,2548.534
491,491.0,2522.3740000000003
492,492.0,2515.49
493,493.0,2514.056
494,494.0,2612.757
495,495.0,2579.862
496,496.0,2743.3999999999996
497,497.0,2522.633
498,498.0,2469.689
499,499.0,2450.863
500,500.0,2392.16
501,501.0,2446.058
502,502.0,2385.608
503,503.0,2472.324
504,504.0,2388.077
505,505.0,2416.4900000000002
506,506.0,2429.339
507,507.0,2409.523
508,508.0,2373.926
509,509.0,2383.764
510,510.0,2388.5139999999997
511,511.0,2403.2149999999997
512,512.0,2474.8929999999996
513,513.0,2427.9480000000003
514,514.0,2412.8889999999997
515,515.0,2406.949
516,516.0,2419.6490000000003
517,517.0,2378.942
518,518.0,2372.801
519,519.0,2371.0499999999997
520,520.0,2358.58
521,521.0,2405.43
522,522.0,2387.403
523,523.0,2382.316
524,524.0,2359.663
525,525.0,2347.714
526,526.0,2396.614
527,527.0,2439.4320000000002
528,528.0,2405.976
529,529.0,2402.424
530,530.0,2442.192
531,531.0,2406.186
532,532.0,2409.53
533,533.0,2415.502
534,534.0,2434.813
535,535.0,2398.5089999999996
536,536.0,2424.632
537,537.0,2398.345
538,538.0,2415.87
539,539.0,2336.931
540,540.0,2409.272
541,541.0,2404.806
542,542.0,2387.457
543,543.0,2416.4500000000003
544,544.0,2406.681
545,545.0,2415.4339999999997
546,546.0,2440.5209999999997
547,547.0,2378.4010000000003
548,548.0,2337.653
549,549.0,2402.138
550,550.0,2388.802
551,551.0,2370.896
552,552.0,2405.678
553,553.0,2393.861
554,554.0,2403.01
555,555.0,2393.754
556,556.0,2428.413
557,557.0,2345.4809999999998
558,558.0,2377.902
559,559.0,2378.417
560,560.0,2389.074
561,561.0,2378.9500000000003
562,562.0,2426.383
563,563.0,2402.9950000000003
564,564.0,2357.889
565,565.0,2405.122
566,566.0,2384.153
567,567.0,2360.661
568,568.0,2355.1440000000002
569,569.0,2397.939
570,570.0,2379.789
571,571.0,2395.972
572,572.0,2454.824
573,573.0,2416.549
574,574.0,2411.4170000000004
575,575.0,2349.113
576,576.0,2388.897
577,577.0,2548.829
578,578.0,2508.679
579,579.0,2383.1600000000003
580,580.0,2391.2960000000003
581,581.0,2479.626
582,582.0,2437.741
583,583.0,2366.408
584,584.0,2365.8540000000003
585,585.0,2374.498
586,586.0,2384.5040000000004
587,587.0,2467.249
588,588.0,2363.572
589,589.0,2450.555
590,590.0,2413.482
591,591.0,2403.356
592,592.0,2385.448
593,593.0,2410.363
594,594.0,2403.335
595,595.0,2432.438
596,596.0,2385.895
597,597.0,2412.54
598,598.0,2419.89
599,599.0,2411.772
600,600.0,2462.631
601,601.0,2350.782
602,602.0,2343.832
603,603.0,2390.519
604,604.0,2313.8179999999998
605,605.0,2356.937
606,606.0,2377.748
607,607.0,2383.997
608,608.0,2315.271
609,609.0,2380.885
610,610.0,2421.234
611,611.0,2407.7419999999997
612,612.0,2432.866
613,613.0,2399.1380000000004
614,614.0,2342.9730000000004
615,615.0,2408.3450000000003
616,616.0,2376.85
617,617.0,2387.355
618,618.0,2354.552
619,619.0,2408.216
620,620.0,2396.794
621,621.0,2324.9559999999997
622,622.0,2343.212
623,623.0,2376.508
624,624.0,2376.052
625,625.0,2309.822
626,626.0,2377.5620000000004
627,627.0,2393.773
628,628.0,2340.398
629,629.0,2469.876
630,630.0,2356.0150000000003
631,631.0,2330.1850000000004
632,632.0,2421.3300000000004
633,633.0,2420.0240000000003
634,634.0,2379.0209999999997
635,635.0,2411.8970000000004
636,636.0,2438.043
637,637.0,2360.7149999999997
638,638.0,2341.388
639,639.0,2331.929
640,640.0,2358.7349999999997
641,641.0,2415.4849999999997
642,642.0,2308.012
643,643.0,2373.525
644,644.0,2329.7110000000002
645,645.0,2336.417
646,646.0,2390.544
647,647.0,2393.427
648,648.0,2361.5840000000003
649,649.0,2325.003
650,650.0,2430.295
651,651.0,2390.7569999999996
652,652.0,2348.0750000000003
653,653.0,2348.7290000000003
654,654.0,2439.482
655,655.0,2401.7110000000002
656,656.0,2431.9410000000003
657,657.0,2380.946
658,658.0,2424.376
659,659.0,2398.817
660,660.0,2388.857
661,661.0,2411.254
662,662.0,2382.729
663,663.0,2345.0440000000003
664,664.0,2448.312
665,665.0,2400.554
666,666.0,2364.393
667,667.0,2364.58
668,668.0,2401.266
669,669.0,2495.109
670,670.0,2385.894
671,671.0,2351.137
672,672.0,2359.1000000000004
673,673.0,2373.035
674,674.0,2384.357
675,675.0,2402.655
676,676.0,2403.385
677,677.0,2377.758
678,678.0,2391.1910000000003
679,679.0,2359.391
680,680.0,2389.396
681,681.0,2496.469
682,682.0,2431.1859999999997
683,683.0,2452.529
684,684.0,2425.139
685,685.0,2436.3709999999996
686,686.0,2394.177
687,687.0,2412.351
688,688.0,2430.0730000000003
689,689.0,2449.493
690,690.0,2425.212
691,691.0,2427.584
692,692.0,2427.5660000000003
693,693.0,2399.6240000000003
694,694.0,2392.439
695,695.0,2424.716
696,696.0,2432.2059999999997
697,697.0,2395.1
698,698.0,2449.643
699,699.0,2434.8740000000003
700,700.0,2334.467
701,701.0,2394.416
702,702.0,2403.833
703,703.0,2421.475
704,704.0,2455.4390000000003
705,705.0,2402.235
706,706.0,2455.663
707,707.0,2370.803
708,708.0,2414.838
709,709.0,2364.088
710,710.0,2405.73
711,711.0,2326.3650000000002
712,712.0,2362.24
713,713.0,2412.7200000000003
714,714.0,2413.329
715,715.0,2434.889
716,716.0,2392.916
717,717.0,2342.753
718,718.0,2367.347
719,719.0,2320.268
720,720.0,2365.7889999999998
721,721.0,2392.964
722,722.0,2389.522
723,723.0,2387.9190000000003
724,724.0,2409.246
725,725.0,2406.363
726,726.0,2392.3160000000003
727,727.0,2335.365
728,728.0,2365.6839999999997
729,729.0,2382.649
730,730.0,2377.301
731,731.0,2384.4500000000003
732,732.0,2425.4829999999997
733,733.0,2372.801
734,734.0,2343.0409999999997
735,735.0,2411.047
736,736.0,2448.217
737,737.0,2464.491
738,738.0,2427.707
739,739.0,2373.7720000000004
740,740.0,2402.984
741,741.0,2396.8650000000002
742,742.0,2410.2769999999996
743,743.0,2436.477
744,744.0,2389.8199999999997
745,745.0,2357.399
746,746.0,2329.453
747,747.0,2420.8500000000004
