,0,1
247,247.0,1190.9240000000002
248,248.0,1057.152
249,249.0,1020.775
250,250.0,1005.176
251,251.0,1037.252
252,252.0,1055.285
253,253.0,1029.877
254,254.0,1010.1869999999999
255,255.0,978.5899999999999
256,256.0,1007.495
257,257.0,1054.9470000000001
258,258.0,1017.3149999999999
259,259.0,1025.182
260,260.0,979.9259999999999
261,261.0,1056.721
262,262.0,1048.893
263,263.0,1014.8759999999999
264,264.0,1014.2690000000001
265,265.0,1027.786
266,266.0,1044.7450000000001
267,267.0,1005.242
268,268.0,1004.714
269,269.0,1053.444
270,270.0,1157.0249999999999
271,271.0,1086.146
272,272.0,998.735
273,273.0,989.39
274,274.0,1017.8739999999999
275,275.0,990.2030000000001
276,276.0,995.856
277,277.0,958.623
278,278.0,966.48
279,279.0,988.967
280,280.0,1048.1670000000001
281,281.0,1009.3259999999999
282,282.0,1090.179
283,283.0,1112.738
284,284.0,1090.263
285,285.0,1131.648
286,286.0,1092.749
287,287.0,1033.837
288,288.0,999.371
289,289.0,969.6179999999999
290,290.0,1064.176
291,291.0,1063.7289999999998
292,292.0,1086.584
293,293.0,1024.9379999999999
294,294.0,1046.087
295,295.0,993.38
296,296.0,1032.804
297,297.0,1067.2649999999999
298,298.0,1084.609
299,299.0,1100.434
300,300.0,1047.611
301,301.0,1093.325
302,302.0,1064.6709999999998
303,303.0,1059.161
304,304.0,1023.4620000000001
305,305.0,1023.7369999999999
306,306.0,1051.46
307,307.0,1056.7089999999998
308,308.0,1045.6879999999999
309,309.0,1043.192
310,310.0,1126.22
311,311.0,1103.146
312,312.0,1177.1609999999998
313,313.0,1059.258
314,314.0,1226.802
315,315.0,1084.181
316,316.0,1074.712
317,317.0,1023.3859999999999
318,318.0,1117.925
319,319.0,1075.752
320,320.0,997.645
321,321.0,1046.433
322,322.0,1063.258
323,323.0,1089.545
324,324.0,1141.315
325,325.0,1093.241
326,326.0,1048.673
327,327.0,984.4730000000001
328,328.0,999.3720000000001
329,329.0,1046.935
330,330.0,1075.335
331,331.0,1066.693
332,332.0,1018.098
333,333.0,1064.5059999999999
334,334.0,1059.464
335,335.0,1050.663
336,336.0,1059.708
337,337.0,1062.5500000000002
338,338.0,1071.7559999999999
339,339.0,1146.56
340,340.0,1127.702
341,341.0,1054.452
342,342.0,1078.624
343,343.0,1133.8200000000002
344,344.0,1011.7989999999999
345,345.0,1052.158
346,346.0,1022.4839999999999
347,347.0,1060.8509999999999
348,348.0,1010.3409999999999
349,349.0,1029.437
350,350.0,1055.367
351,351.0,1030.452
352,352.0,1083.366
353,353.0,1091.785
354,354.0,1096.541
355,355.0,1080.847
356,356.0,1045.405
357,357.0,1078.173
358,358.0,1051.253
359,359.0,1062.441
360,360.0,1049.2030000000002
361,361.0,1158.18
362,362.0,1099.292
363,363.0,1088.362
364,364.0,1042.829
365,365.0,1087.52
366,366.0,1164.032
367,367.0,1099.4409999999998
368,368.0,1093.173
369,369.0,1122.6480000000001
370,370.0,1141.568
371,371.0,1076.7359999999999
372,372.0,1091.692
373,373.0,1074.9789999999998
374,374.0,1135.144
375,375.0,1228.777
376,376.0,1102.258
377,377.0,1178.896
378,378.0,1113.1819999999998
379,379.0,1090.941
380,380.0,1006.081
381,381.0,1098.471
382,382.0,1044.243
383,383.0,978.4699999999999
384,384.0,976.444
385,385.0,1052.875
386,386.0,985.026
387,387.0,1092.038
388,388.0,1016.518
389,389.0,1043.248
390,390.0,978.438
391,391.0,992.852
392,392.0,1083.852
393,393.0,1031.591
394,394.0,1018.786
395,395.0,1004.3820000000001
396,396.0,1041.99
397,397.0,1060.185
398,398.0,1093.7330000000002
399,399.0,1041.177
400,400.0,1029.868
401,401.0,1041.825
402,402.0,1037.701
403,403.0,1045.169
404,404.0,1075.712
405,405.0,1092.228
406,406.0,1136.655
407,407.0,1122.319
408,408.0,1062.263
409,409.0,981.078
410,410.0,1047.593
411,411.0,1032.861
412,412.0,1040.045
413,413.0,1033.387
414,414.0,998.403
415,415.0,988.476
416,416.0,1000.577
417,417.0,1060.62
418,418.0,1007.6879999999999
419,419.0,1044.334
420,420.0,1067.787
421,421.0,1089.298
422,422.0,1061.75
423,423.0,1034.447
424,424.0,1055.232
425,425.0,1042.3990000000001
426,426.0,1068.619
427,427.0,1071.087
428,428.0,1016.05
429,429.0,1015.4680000000001
430,430.0,998.181
431,431.0,1000.604
432,432.0,1099.7069999999999
433,433.0,1043.818
434,434.0,1021.539
435,435.0,1065.163
436,436.0,1143.144
437,437.0,1035.317
438,438.0,1053.782
439,439.0,1034.788
440,440.0,1065.556
441,441.0,1144.521
442,442.0,1029.156
443,443.0,956.2420000000001
444,444.0,979.9369999999999
445,445.0,1007.349
446,446.0,1122.491
447,447.0,1043.869
448,448.0,1021.9169999999999
449,449.0,1130.5400000000002
450,450.0,1067.372
451,451.0,1130.433
452,452.0,1141.084
453,453.0,1063.3049999999998
454,454.0,1064.189
455,455.0,1096.219
456,456.0,1111.544
457,457.0,1045.78
458,458.0,1062.461
459,459.0,1045.374
460,460.0,1104.346
461,461.0,1037.15
462,462.0,1034.36
463,463.0,1061.851
464,464.0,1038.74
465,465.0,1034.176
466,466.0,1070.4070000000002
467,467.0,1094.103
468,468.0,1095.3999999999999
469,469.0,1056.2720000000002
470,470.0,1111.21
471,471.0,1084.12
472,472.0,1083.488
473,473.0,1126.6309999999999
474,474.0,1089.862
475,475.0,1058.343
476,476.0,1102.6450000000002
477,477.0,1142.9579999999999
478,478.0,1076.908
479,479.0,1067.5539999999999
480,480.0,1008.88
481,481.0,1075.278
482,482.0,1079.408
483,483.0,1061.2299999999998
484,484.0,1118.627
485,485.0,1122.0939999999998
486,486.0,1059.97
487,487.0,1074.221
488,488.0,1160.9499999999998
489,489.0,1097.825
490,490.0,1070.596
491,491.0,1087.345
492,492.0,1131.274
493,493.0,1094.617
494,494.0,1094.4
495,495.0,1073.798
496,496.0,1019.0239999999999
497,497.0,1068.252
498,498.0,1109.338
499,499.0,1084.425
500,500.0,1098.198
501,501.0,1101.144
502,502.0,1044.939
503,503.0,1011.476
504,504.0,1038.287
505,505.0,1016.4580000000001
506,506.0,1061.329
507,507.0,1064.507
508,508.0,1152.024
509,509.0,1102.613
510,510.0,1085.397
511,511.0,1044.331
512,512.0,1065.66
513,513.0,1104.839
514,514.0,1012.369
515,515.0,1042.759
516,516.0,1045.8670000000002
517,517.0,1023.7879999999999
